Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
D05-NF-R1	111	44.51	0) really bad	98.31	10.76	62.07	Lachnospiraceae	family	0.763	Blautia sp. AF19-1	species	0.235	102037	4.07	6.91	88	350984	3650	55	4	2	2	FALSE	FALSE	FALSE	FALSE	67	23	13	1	0	0	0	0	4070451	3964426	2878725	2164734	350984	0	0	0	0	88	4070451	45316	12	27	0	o__Clostridiales (UID1226)	155	278	158	4	251	20	3	0	0
D05-NF-R1	112_sub	21.09	1) low quality	21.09	0	0	Faecalibacterium prausnitzii L2-6	strain	0.977	Faecalibacterium prausnitzii L2-6	strain	0.977	134715	1.04	6.18	21	295031	989	25	0	0	0	TRUE	FALSE	FALSE	FALSE	17	4	4	1	0	0	0	0	1039527	1025417	751502	751502	295031	0	0	0	0	21	1039527	40543	3	5	0	o__Clostridiales (UID1212)	172	261	147	174	87	0	0	0	0
D05-NF-R1	114_sub	-18.15	0) really bad	57.45	15.12	0	Eubacteriales	order	0.691	uncultured Eubacteriales bacterium	species	0.43	25417	3.41	0.23	180	75198	3305	47	1	1	1	FALSE	FALSE	FALSE	FALSE	127	6	0	0	0	0	0	0	3408792	3083922	372556	0	0	0	0	0	0	180	3408792	15918	44	87	0	c__Clostridia (UID1118)	387	223	124	83	115	24	1	0	0
D05-NF-R1	118	99.33	3) high quality Nayfach	99.33	0	0	Anaeromassilibacillus sp. Marseille-P3371	species	0.916	Anaeromassilibacillus sp. Marseille-P3371	species	0.916	251387	2.89	1	20	510871	2454	48	3	3	1	TRUE	TRUE	FALSE	TRUE	17	14	9	4	1	0	0	0	2888441	2881223	2823321	2446999	1557997	510871	0	0	0	20	2888441	192622	4	7	0	o__Clostridiales (UID1212)	172	263	149	1	262	0	0	0	0
D05-NF-R1	121	85.23	4) high quality Bowers	98.38	2.63	76.92	Bacteroides	genus	0.784	Bacteroides uniformis	species	0.298	568525	4.68	5.01	24	788788	3920	59	4	4	4	TRUE	TRUE	TRUE	TRUE	23	17	12	5	4	0	0	0	4678262	4673053	4527366	4176349	3045460	2676234	0	0	0	24	4678262	170095	4	8	0	o__Bacteroidales (UID2657)	160	492	269	34	447	10	1	0	0
D05-NF-R1	125	94.56	2) medium quality	97.96	0.68	0	Akkermansia muciniphila	species	1	Akkermansia muciniphila	species	1	2782749	2.78	0.79	1	2782749	2315	0	3	3	3	TRUE	TRUE	FALSE	FALSE	1	1	1	1	1	1	1	0	2782749	2782749	2782749	2782749	2782749	2782749	2782749	2782749	0	1	2782749	2782749	1	1	0	k__Bacteria (UID2982)	88	229	147	3	225	1	0	0	0
D05-NF-R1	126	63.94	2) medium quality	93.29	5.87	0	Oscillospiraceae	family	0.667	Ruminococcaceae bacterium AM28-23LB	species	0.501	165799	3.28	0.43	28	396065	3086	47	2	4	2	TRUE	TRUE	FALSE	FALSE	26	21	16	3	0	0	0	0	3276039	3272151	3151821	2803302	930519	0	0	0	0	28	3276039	114710	7	13	0	o__Clostridiales (UID1212)	172	263	149	12	235	16	0	0	0
D05-NF-R1	13	99.9	2) medium quality	99.9	0	0	Alistipes shahii	species	0.674	Alistipes shahii	species	0.674	651601	3.29	1.35	11	1487907	2644	51	2	2	0	TRUE	TRUE	FALSE	FALSE	10	6	6	4	2	1	0	0	3286708	3279833	3188037	3188037	2770588	2139508	1487907	0	0	11	3286708	338728	2	3	0	p__Bacteroidetes (UID2605)	350	314	208	1	313	0	0	0	0
D05-NF-R1	131	94.95	3) high quality Nayfach	98.1	0.63	0	Dialister invisus CAG:218	species	0.991	Dialister invisus CAG:218	species	0.991	1900550	1.92	2.4	5	1900550	1836	51	4	4	4	TRUE	TRUE	FALSE	TRUE	2	1	1	1	1	1	0	0	1917356	1910718	1900550	1900550	1900550	1900550	1900550	0	0	5	1917356	1900550	1	1	0	p__Firmicutes (UID1022)	100	295	158	3	291	1	0	0	0
D05-NF-R1	132	89.05	3) high quality Nayfach	100	2.19	100	Parabacteroides distasonis ATCC 8503	strain	0.943	Parabacteroides distasonis ATCC 8503	strain	0.943	775266	5.14	3.79	13	1974465	4336	83	7	8	8	TRUE	TRUE	FALSE	TRUE	13	12	10	5	4	1	0	0	5136759	5136759	5102509	4930791	4204294	3854796	1974465	0	0	13	5136759	508076	2	4	0	k__Bacteria (UID203)	5449	104	58	0	90	14	0	0	0
D05-NF-R1	138	98.79	2) medium quality	98.79	0	0	Eubacteriales	order	0.749	Clostridiaceae bacterium	species	0.471	584859	2.11	0.53	7	612547	2113	47	1	1	0	TRUE	TRUE	FALSE	FALSE	6	6	6	3	2	0	0	0	2107476	2102960	2102960	2102960	1577470	1197406	0	0	0	7	2107476	245594	2	4	0	c__Clostridia (UID1118)	387	223	124	2	221	0	0	0	0
D05-NF-R1	16_sub	79.76	3) high quality Nayfach	92.41	2.53	100	Eubacteriales	order	0.724	Blautia wexlerae AGR2146	strain	0.283	230962	3.75	2.73	40	359922	3289	54	3	3	3	TRUE	TRUE	FALSE	TRUE	33	18	14	4	0	0	0	0	3750273	3708197	3323383	3039549	1222454	0	0	0	0	40	3750273	161844	7	12	0	o__Clostridiales (UID1226)	155	278	158	28	246	4	0	0	0
D05-NF-R1	2	56.17	2) medium quality	69.57	2.68	0	Eubacteriales	order	0.663	uncultured Clostridium sp.	species	0.568	30004	2.03	0.18	99	110887	1817	34	0	0	3	TRUE	TRUE	FALSE	FALSE	64	6	1	0	0	0	0	0	2028544	1761351	427375	110887	0	0	0	0	0	99	2028544	17748	22	44	0	o__Clostridiales (UID1212)	172	263	149	71	187	5	0	0	0
D05-NF-R1	27	75.74	2) medium quality	75.74	0	0	Oscillospiraceae bacterium	species	0.834	Oscillospiraceae bacterium	species	0.834	35272	2.4	0.22	93	84640	2328	37	0	0	0	TRUE	TRUE	FALSE	FALSE	77	12	0	0	0	0	0	0	2398830	2295581	782049	0	0	0	0	0	0	93	2398830	21282	23	44	0	o__Clostridiales (UID1212)	172	263	149	62	201	0	0	0	0
D05-NF-R1	33	83.98	3) high quality Nayfach	94.93	2.19	0	Eubacteriales	order	0.708	uncultured Eubacteriales bacterium	species	0.478	148263	3.04	0.32	46	359307	2710	56	5	6	4	TRUE	TRUE	FALSE	TRUE	30	20	12	2	0	0	0	0	3041369	2945975	2722982	2168896	615920	0	0	0	0	46	3041369	76246	7	14	0	o__Clostridiales (UID1120)	304	250	143	12	226	12	0	0	0
D05-NF-R1	34	85.24	2) medium quality	88.59	0.67	0	Coprococcus catus	species	0.982	Coprococcus catus	species	0.982	76956	2.76	0.24	64	163538	2533	28	1	0	0	TRUE	TRUE	FALSE	FALSE	54	18	7	0	0	0	0	0	2762585	2719938	1703980	897864	0	0	0	0	0	64	2762585	38102	13	27	0	o__Clostridiales (UID1212)	172	263	149	21	241	1	0	0	0
D05-NF-R1	37	82.57	2) medium quality	93.67	2.22	0	uncultured Lachnospira sp.	species	0.997	uncultured Lachnospira sp.	species	0.997	453577	3.38	1.31	15	750543	2794	52	4	3	0	TRUE	TRUE	FALSE	FALSE	13	9	8	5	2	0	0	0	3375120	3366440	3267374	3206170	2686512	1478888	0	0	0	15	3375120	322123	3	5	0	o__Clostridiales (UID1226)	155	278	158	14	261	2	1	0	0
D05-NF-R1	38	90.29	3) high quality Nayfach	99.29	1.8	25	Desulfovibrio piger	species	0.972	Desulfovibrio piger	species	0.972	548801	2.65	0.4	12	681928	2217	77	6	7	6	TRUE	TRUE	FALSE	TRUE	10	9	6	4	3	0	0	0	2650019	2635922	2616427	2425911	2100207	1835891	0	0	0	12	2650019	264316	3	4	0	c__Deltaproteobacteria (UID3218)	61	284	169	2	278	4	0	0	0
D05-NF-R1	41	28.97	0) really bad	93.97	13	76.74	Blautia	genus	0.742	uncultured Blautia sp.	species	0.377	138037	3.7	1.06	87	463428	3326	68	4	4	1	FALSE	FALSE	FALSE	FALSE	54	19	11	2	0	0	0	0	3697461	3498932	2784307	2152207	818287	0	0	0	0	87	3697461	59880	8	19	0	o__Clostridiales (UID1226)	155	278	158	20	227	25	6	0	0
D05-NF-R1	51	100	4) high quality Bowers	100	0	0	Collinsella sp. UBA6357	species	0.989	Collinsella sp. UBA6357	species	0.989	1848523	1.87	7.09	3	1848523	1544	49	3	3	3	TRUE	TRUE	TRUE	TRUE	2	1	1	1	1	1	0	0	1868801	1863745	1848523	1848523	1848523	1848523	1848523	0	0	3	1868801	1848523	1	1	0	p__Actinobacteria (UID2112)	31	211	124	0	211	0	0	0	0
D05-NF-R1	53	82.12	2) medium quality	90.32	1.64	33.33	Candidatus Borkfalkia ceftriaxoniphila	species	1	Candidatus Borkfalkia ceftriaxoniphila	species	1	64756	2.15	0.19	42	239343	1876	36	1	0	0	TRUE	TRUE	FALSE	FALSE	37	20	4	0	0	0	0	0	2150853	2125296	1641341	596477	0	0	0	0	0	42	2150853	51071	11	20	0	c__Clostridia (UID1118)	387	223	124	16	204	3	0	0	0
D05-NF-R1	55	91.62	3) high quality Nayfach	98.32	1.34	0	Firmicutes bacterium CAG:114	species	0.972	Firmicutes bacterium CAG:114	species	0.972	532900	2.6	0.74	15	633708	2413	65	3	4	4	TRUE	TRUE	FALSE	TRUE	14	7	5	5	3	0	0	0	2602741	2596201	2467177	2313007	2313007	1712203	0	0	0	15	2602741	347241	3	4	0	o__Clostridiales (UID1212)	172	257	149	3	252	2	0	0	0
D05-NF-R1	59	82.79	2) medium quality	96.19	2.68	0	Ruminococcaceae bacterium UBA1417	species	0.842	Ruminococcaceae bacterium UBA1417	species	0.842	159767	2.97	0.26	36	623873	2812	46	2	0	2	TRUE	TRUE	FALSE	FALSE	34	18	7	2	1	0	0	0	2970207	2958561	2587590	1819833	956490	623873	0	0	0	36	2970207	69393	5	12	0	o__Clostridiales (UID1212)	172	263	149	9	250	4	0	0	0
D05-NF-R1	6_sub	55.46	2) medium quality	88.41	6.59	46.67	Bifidobacterium adolescentis	species	0.871	Bifidobacterium adolescentis ATCC 15703	strain	0.537	296140	2.24	5.89	18	438113	1818	62	3	3	4	TRUE	TRUE	FALSE	FALSE	17	11	8	4	0	0	0	0	2235761	2225791	2096371	1856907	1346902	0	0	0	0	18	2235761	116400	4	7	0	f__Bifidobacteriaceae (UID1458)	77	464	220	53	383	27	1	0	0
D05-NF-R1	67	88.04	3) high quality Nayfach	95.69	1.53	60	Bacteroides stercoris	species	1	Bacteroides stercoris	species	1	278193	3.67	2.5	23	466403	3109	61	5	6	5	TRUE	TRUE	FALSE	TRUE	23	18	14	6	0	0	0	0	3672515	3672515	3542676	3271361	2017922	0	0	0	0	23	3672515	149446	6	10	0	o__Bacteroidales (UID2657)	160	492	269	52	435	5	0	0	0
D05-NF-R1	70	86.59	3) high quality Nayfach	93.29	1.34	0	Firmicutes bacterium CAG:83	species	1	Firmicutes bacterium CAG:83	species	1	277211	2.47	1.88	9	423255	2267	58	3	3	3	TRUE	TRUE	FALSE	TRUE	9	9	8	4	0	0	0	0	2473771	2473771	2473771	2384273	1496687	0	0	0	0	9	2473771	233570	4	6	0	o__Clostridiales (UID1212)	172	263	149	12	249	2	0	0	0
D05-NF-R1	73	99.36	3) high quality Nayfach	99.36	0	0	Lachnospiraceae	family	0.708	Lachnospiraceae bacterium	species	0.487	382588	4.1	1.07	14	906593	3705	47	4	1	1	TRUE	TRUE	FALSE	TRUE	14	14	13	5	2	0	0	0	4100500	4100500	4100500	4007779	2489250	1435949	0	0	0	14	4100500	218710	4	8	0	o__Clostridiales (UID1226)	155	274	157	1	273	0	0	0	0
D05-NF-R1	77	-174.2	0) really bad	87.7	52.38	37.84	Eggerthellaceae	family	0.782	Gordonibacter urolithinfaciens	species	0.32	33470	5.88	0.22	268	132069	5486	94	2	2	2	FALSE	FALSE	FALSE	FALSE	184	22	3	0	0	0	0	0	5880658	5353735	1555679	357292	0	0	0	0	0	268	5880658	17395	56	116	0	p__Actinobacteria (UID2112)	31	211	124	19	110	69	12	1	0
D05-NF-R1	8	46.75	2) medium quality	95.05	9.66	85	Faecalibacterium	genus	0.806	Faecalibacterium sp. AF27-11BH	species	0.351	115255	3.17	10.99	56	216072	2933	73	5	4	4	TRUE	TRUE	FALSE	FALSE	50	18	12	0	0	0	0	0	3168386	3134367	2369681	1856272	0	0	0	0	0	56	3168386	49597	10	19	0	o__Clostridiales (UID1212)	172	261	147	18	225	17	1	0	0
D05-NF-R1	80	94.47	2) medium quality	99.52	1.01	25	[Eubacterium] rectale	species	0.993	[Eubacterium] rectale M104/1	strain	0.532	181367	2.91	0.76	24	434726	2656	49	2	2	0	TRUE	TRUE	FALSE	FALSE	21	16	12	2	0	0	0	0	2907108	2894801	2734683	2454063	686059	0	0	0	0	24	2907108	141835	6	10	0	f__Lachnospiraceae (UID1286)	57	420	207	1	417	1	1	0	0
D05-NF-R1	9	73.84	2) medium quality	90.89	3.41	84.62	Enterocloster bolteae	species	0.94	Enterocloster bolteae	species	0.94	52931	5.29	0.26	150	138523	4793	51	1	0	1	TRUE	TRUE	FALSE	FALSE	128	34	8	0	0	0	0	0	5285767	5141595	2764305	1011563	0	0	0	0	0	150	5285767	30233	32	65	0	o__Clostridiales (UID1342)	32	340	177	37	294	7	2	0	0
D05-NF-R1	95_sub	98.93	3) high quality Nayfach	99.23	0.06	100	Parabacteroides merdae CL03T12C32	strain	0.83	Parabacteroides merdae CL03T12C32	strain	0.83	488791	4.29	1.2	17	1049751	3555	77	4	4	4	TRUE	TRUE	FALSE	TRUE	17	14	11	5	2	1	0	0	4286301	4286301	4193134	3950336	3062398	1936126	1049751	0	0	17	4286301	226902	3	6	0	o__Bacteroidales (UID2621)	198	427	260	2	420	5	0	0	0
D05-NF-R1	98	85.91	2) medium quality	85.91	0	0	Oscillospiraceae	family	0.699	Oscillospiraceae bacterium	species	0.482	127327	1.81	0.36	31	317084	1746	49	2	3	3	TRUE	TRUE	FALSE	FALSE	23	9	6	1	0	0	0	0	1809176	1778156	1355125	1111284	317084	0	0	0	0	31	1809176	46504	5	10	0	o__Clostridiales (UID1212)	172	263	149	29	234	0	0	0	0
D05-NF-R1	bin.105_sub	66.61	2) medium quality	94.21	5.52	63.64	Bacteroides ovatus	species	0.752	Bacteroides ovatus	species	0.752	176379	6.38	3.09	56	441923	5235	60	1	1	0	TRUE	TRUE	FALSE	FALSE	56	40	23	6	0	0	0	0	6384927	6384927	5967276	4797546	2139069	0	0	0	0	56	6384927	103130	12	23	0	g__Bacteroides (UID2691)	33	839	309	69	737	33	0	0	0
D05-NF-R1	bin.106	70.24	2) medium quality	73.64	0.68	100	Subdoligranulum	genus	0.829	Subdoligranulum sp. AF14-43	species	0.491	78720	2.43	0.31	47	159601	2228	19	0	0	0	TRUE	TRUE	FALSE	FALSE	43	19	5	0	0	0	0	0	2431669	2402761	1716387	679669	0	0	0	0	0	47	2431669	45867	11	22	0	o__Clostridiales (UID1212)	172	261	147	56	204	1	0	0	0
D05-NF-R1	bin.107	79.54	2) medium quality	80.74	0.24	0	Roseburia	genus	0.986	Roseburia hominis	species	0.58	52096	2.6	0.23	67	236979	2372	33	0	0	0	TRUE	TRUE	FALSE	FALSE	59	16	2	0	0	0	0	0	2601747	2540707	1334853	344457	0	0	0	0	0	67	2601747	34106	16	32	0	f__Lachnospiraceae (UID1286)	57	420	207	84	335	1	0	0	0
D05-NF-R1	bin.115	60.32	2) medium quality	75.42	3.02	0	uncultured Eubacteriales bacterium	species	0.886	uncultured Eubacteriales bacterium	species	0.886	62243	2.6	0.22	67	173408	2509	23	1	1	1	TRUE	TRUE	FALSE	FALSE	59	16	4	0	0	0	0	0	2598235	2539116	1435332	565438	0	0	0	0	0	67	2598235	28998	14	30	0	o__Clostridiales (UID1212)	172	263	149	54	204	5	0	0	0
D05-NF-R1	bin.119	52.42	2) medium quality	58.77	1.27	50	Clostridiaceae	family	0.7	Clostridium sp. AF32-12BH	species	0.525	29806	1.94	0.28	81	89255	1975	23	0	0	0	TRUE	TRUE	FALSE	FALSE	67	6	0	0	0	0	0	0	1935938	1833276	429788	0	0	0	0	0	0	81	1935938	18307	21	42	0	o__Clostridiales (UID1226)	155	278	158	110	166	2	0	0	0
D05-NF-R1	bin.122	71.62	2) medium quality	89.17	3.51	45.45	Dorea longicatena DSM 13814	strain	0.843	Dorea longicatena DSM 13814	strain	0.843	163438	2.37	0.97	24	642943	2250	45	1	1	0	TRUE	TRUE	FALSE	FALSE	22	12	8	2	1	0	0	0	2369065	2354386	2085041	1784978	917552	642943	0	0	0	24	2369065	109374	4	8	0	f__Lachnospiraceae (UID1256)	33	333	171	50	274	8	1	0	0
D05-NF-R1	bin.123	61.11	2) medium quality	69.16	1.61	0	Clostridiales bacterium	species	0.944	Clostridiales bacterium	species	0.944	39831	1.78	0.17	58	82720	1508	27	1	1	2	TRUE	TRUE	FALSE	FALSE	53	10	0	0	0	0	0	0	1784519	1753444	711110	0	0	0	0	0	0	58	1784519	22606	15	29	0	c__Clostridia (UID1118)	387	223	124	62	159	2	0	0	0
D05-NF-R1	bin.124_sub	63.15	2) medium quality	98.25	7.02	58.82	Ruminococcus	genus	0.819	uncultured Ruminococcus sp.	species	0.555	170138	4.12	1.08	32	495274	3669	57	4	4	2	TRUE	TRUE	FALSE	FALSE	30	23	16	5	0	0	0	0	4117228	4099281	3878952	3379381	1818249	0	0	0	0	32	4117228	119627	7	14	0	k__Bacteria (UID203)	5449	103	57	1	85	17	0	0	0
D05-NF-R1	bin.138	22.46	1) low quality	22.46	0	0	Streptococcus parasanguinis ATCC 903	strain	0.748	Streptococcus parasanguinis ATCC 903	strain	0.748	63188	0.46	0.3	11	116471	443	5	1	1	0	TRUE	FALSE	FALSE	FALSE	9	4	1	0	0	0	0	0	462969	448631	314367	116471	0	0	0	0	0	11	462969	45019	3	5	0	g__Streptococcus (UID561)	89	679	295	521	158	0	0	0	0
D05-NF-R1	bin.140	68.85	2) medium quality	84.65	3.16	55.56	Eubacteriales	order	0.705	Enterocloster lavalensis	species	0.178	49331	3.44	0.29	101	240451	3164	46	0	0	0	TRUE	TRUE	FALSE	FALSE	85	18	4	0	0	0	0	0	3441719	3324557	1633896	690096	0	0	0	0	0	101	3441719	26071	20	43	0	o__Clostridiales (UID1226)	155	278	158	38	235	3	2	0	0
D05-NF-R1	bin.143	86.72	3) high quality Nayfach	99.37	2.53	80	Eubacteriales	order	0.667	Clostridium sp. AM30-24	species	0.397	218964	3.16	0.72	25	359298	2754	56	2	2	2	TRUE	TRUE	FALSE	TRUE	24	17	11	5	0	0	0	0	3164094	3156431	2963868	2503932	1571517	0	0	0	0	25	3164094	115779	6	10	0	o__Clostridiales (UID1226)	155	278	158	1	272	5	0	0	0
D05-NF-R1	bin.144	73.43	2) medium quality	76.78	0.67	0	Clostridium sp.	species	1	Clostridium sp.	species	1	217829	1.42	0.5	8	272889	1354	28	1	0	0	TRUE	TRUE	FALSE	FALSE	8	8	7	1	0	0	0	0	1424404	1424404	1424404	1373158	272889	0	0	0	0	8	1424404	165541	3	5	0	o__Clostridiales (UID1212)	172	263	149	50	210	3	0	0	0
D05-NF-R1	bin.146	71.83	2) medium quality	85.23	2.68	40	Eubacterium ventriosum	species	0.988	Eubacterium ventriosum	species	0.988	40604	2.04	0.21	65	120167	1759	37	1	0	0	TRUE	TRUE	FALSE	FALSE	53	13	1	0	0	0	0	0	2035292	1964614	881614	120167	0	0	0	0	0	65	2035292	31620	17	30	0	o__Clostridiales (UID1212)	172	263	149	30	230	2	1	0	0
D05-NF-R1	bin.159	-29.34	0) really bad	64.61	18.79	80.43	Eubacteriales	order	0.837	Anaerobutyricum hallii	species	0.421	76690	3.32	1.27	59	144599	3082	30	3	2	2	FALSE	FALSE	FALSE	FALSE	56	27	10	0	0	0	0	0	3324097	3306721	2442580	1186248	0	0	0	0	0	59	3324097	47500	16	29	0	o__Clostridiales (UID1212)	172	263	149	76	149	34	4	0	0
D05-NF-R1	bin.19	23.99	1) low quality	49.29	5.06	0	Lachnospiraceae bacterium	species	0.667	Unclassified	Unclassified	0.444	106768	1.34	0.47	19	197578	1239	23	2	2	1	TRUE	FALSE	FALSE	FALSE	18	11	5	0	0	0	0	0	1335145	1327343	1101617	710523	0	0	0	0	0	19	1335145	63426	5	10	0	o__Clostridiales (UID1226)	155	278	158	142	124	10	2	0	0
D05-NF-R1	bin.20	75.04	2) medium quality	78.39	0.67	100	Oscillibacter sp.	species	0.984	Oscillibacter sp.	species	0.984	197314	2.1	0.6	19	448940	2046	38	2	2	2	TRUE	TRUE	FALSE	FALSE	19	12	8	1	0	0	0	0	2095373	2095373	1882311	1599609	448940	0	0	0	0	19	2095373	100232	4	8	0	o__Clostridiales (UID1212)	172	263	149	48	214	1	0	0	0
D05-NF-R1	bin.230	85.23	3) high quality Nayfach	93.48	1.65	55.56	Streptococcus thermophilus	species	0.683	Streptococcus thermophilus JIM 8232	strain	0.293	140252	1.8	0.74	20	298779	2134	56	5	5	6	TRUE	TRUE	FALSE	TRUE	17	13	8	1	0	0	0	0	1796954	1776662	1671910	1375566	298779	0	0	0	0	20	1796954	106252	5	8	0	g__Streptococcus (UID684)	26	668	229	41	618	9	0	0	0
D05-NF-R1	bin.239	81.21	2) medium quality	81.21	0	0	uncultured Oscillibacter sp.	species	0.859	uncultured Oscillibacter sp.	species	0.859	583454	1.98	0.76	6	593930	1890	32	1	1	1	TRUE	TRUE	FALSE	FALSE	6	6	5	4	2	0	0	0	1982105	1982105	1982105	1884989	1733442	1177384	0	0	0	6	1982105	275872	2	4	0	o__Clostridiales (UID1212)	172	263	149	55	208	0	0	0	0
D05-NF-R1	bin.25	60.29	2) medium quality	66.14	1.17	0	[Ruminococcus] lactaris	species	0.988	[Ruminococcus] lactaris ATCC 29176	strain	0.522	36773	1.57	0.32	56	95378	1551	21	0	0	0	TRUE	TRUE	FALSE	FALSE	45	9	0	0	0	0	0	0	1572718	1494369	580308	0	0	0	0	0	0	56	1572718	22426	15	28	0	f__Lachnospiraceae (UID1256)	33	333	171	111	220	2	0	0	0
D05-NF-R1	bin.35	94.91	3) high quality Nayfach	98.06	0.63	100	Clostridiaceae	family	0.731	Clostridium sp. AM32-2	species	0.395	99180	3.48	0.44	53	329587	3136	51	2	1	2	TRUE	TRUE	FALSE	TRUE	52	25	10	1	0	0	0	0	3483652	3476958	2744335	1672433	329587	0	0	0	0	53	3483652	55906	11	23	0	o__Clostridiales (UID1226)	155	278	158	29	248	1	0	0	0
D05-NF-R1	bin.60	88.59	2) medium quality	88.59	0	0	Lachnospiraceae	family	0.841	Lachnoclostridium sp. UBA5890	species	0.502	208432	2.89	0.66	15	453914	2577	30	1	1	1	TRUE	TRUE	FALSE	FALSE	15	15	12	4	0	0	0	0	2890327	2890327	2890327	2706909	1433961	0	0	0	0	15	2890327	163983	5	8	0	o__Clostridiales (UID1212)	172	263	149	24	239	0	0	0	0
D05-NF-R1	bin.64	87.26	3) high quality Nayfach	93.96	1.34	0	Anaerostipes hadrus	species	1	Anaerostipes hadrus	species	1	1775042	2.73	4.68	3	1775042	2571	65	5	5	4	TRUE	TRUE	FALSE	TRUE	3	3	3	3	2	1	0	0	2725224	2725224	2725224	2725224	2725224	2459095	1775042	0	0	3	2725224	684053	1	2	0	o__Clostridiales (UID1212)	172	263	149	23	238	2	0	0	0
D05-NF-R1	bin.69	89.94	3) high quality Nayfach	96.64	1.34	0	Clostridium sp. CAG:169	species	0.798	Clostridium sp. CAG:169	species	0.798	301289	2.44	0.53	14	607265	2230	60	4	4	5	TRUE	TRUE	FALSE	TRUE	14	12	8	4	1	0	0	0	2442410	2442410	2370461	2112483	1532915	607265	0	0	0	14	2442410	158880	3	6	0	o__Clostridiales (UID1212)	172	263	149	5	256	2	0	0	0
D05-NF-R1	bin.78	59.35	2) medium quality	70.1	2.15	25	Clostridium phoceensis	species	0.965	Clostridium phoceensis	species	0.965	171044	1.84	0.46	19	307538	1756	25	1	2	2	TRUE	TRUE	FALSE	FALSE	18	10	7	2	0	0	0	0	1838562	1835365	1670389	1410953	567753	0	0	0	0	19	1838562	105244	4	7	0	o__Clostridiales (UID1212)	172	257	149	79	174	4	0	0	0
D05-NF-R1	bin.91	64.15	2) medium quality	92.45	5.66	50	Firmicutes	phylum	0.686	uncultured Clostridium sp.	species	0.253	55842	2.44	0.42	69	103934	2504	51	4	5	5	TRUE	TRUE	FALSE	FALSE	55	21	2	0	0	0	0	0	2443963	2331574	1453190	205000	0	0	0	0	0	69	2443963	37688	17	30	0	k__Bacteria (UID2372)	131	177	106	12	157	8	0	0	0
D05-NF-R1	bin.93	79.86	2) medium quality	98.31	3.69	0	Roseburia	genus	0.831	Roseburia faecis	species	0.54	469629	3.44	2.43	12	874111	3283	42	2	2	0	TRUE	TRUE	FALSE	FALSE	12	11	10	4	2	0	0	0	3435246	3435246	3408623	3329295	2255066	1438817	0	0	0	12	3435246	212122	3	6	0	f__Lachnospiraceae (UID1286)	57	420	207	16	395	8	1	0	0
D05-NF-R1	maxbin.008_sub	1.98	1) low quality	1.98	0	0	Bacteria	superkingdom	0.762	Pseudomonas aeruginosa	species	0.296	61406	0.28	13.18	12	84260	352	5	0	0	0	TRUE	FALSE	FALSE	FALSE	8	2	0	0	0	0	0	0	284701	259985	145666	0	0	0	0	0	0	12	284701	16071	2	5	0	o__Bacteroidales (UID2657)	160	492	269	437	55	0	0	0	0
D05-NF-R1	maxbin.011_sub	59.52	2) medium quality	77.07	3.51	100	Faecalibacterium prausnitzii L2-6	strain	1	Faecalibacterium prausnitzii L2-6	strain	1	105989	1.67	9.18	24	338277	1532	33	2	2	2	TRUE	TRUE	FALSE	FALSE	20	13	6	1	0	0	0	0	1669380	1647725	1412759	901919	338277	0	0	0	0	24	1669380	63234	6	11	0	o__Clostridiales (UID1212)	172	261	147	62	189	9	1	0	0
D05-NF-R1	maxbin.014	89.51	2) medium quality	89.51	0	0	Firmicutes bacterium CAG:94	species	0.687	Firmicutes bacterium CAG:94	species	0.687	185093	2.82	6.87	30	487974	2665	43	0	0	2	TRUE	TRUE	FALSE	FALSE	24	16	8	2	0	0	0	0	2821461	2797151	2574240	1989448	899189	0	0	0	0	30	2821461	82923	5	10	0	o__Clostridiales (UID1212)	172	263	149	31	232	0	0	0	0
D05-NF-R1	maxbin.018	20.26	0) really bad	96.31	15.21	32.88	Bifidobacterium longum	species	0.761	Bifidobacterium longum subsp. infantis EK3	strain	0.616	290839	2.69	4.76	23	858177	2269	58	5	5	0	FALSE	FALSE	FALSE	FALSE	18	12	8	3	1	0	0	0	2690558	2669639	2522483	2262760	1579839	858177	0	0	0	23	2690558	138694	3	6	0	f__Bifidobacteriaceae (UID1462)	65	476	217	19	390	64	3	0	0
