Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
D05-NF-R1	maxbin.068_sub	80.71	3) high quality Nayfach	95.81	3.02	0	Clostridiaceae	family	0.829	Clostridiaceae	family	0.423	12991	2.65	7.51	437	52860	2290	33	0	0	1	TRUE	TRUE	TRUE	FALSE	81	1	0	0	0	0	0	0	2648249	1575211	52860	0	0	0	0	0	0	437	2648249	5407	60	137	0	o__Clostridiales (UID1212)	172	263	149	21	237	5	0	0	0
D05-NF-R1	maxbin.071_sub	-125.93	0) really bad	63.32	37.85	14.04	Firmicutes	phylum	0.661	Firmicutes bacterium CAG:114	species	0.121	3747	4.91	6.89	1771	55679	4799	55	0	0	2	FALSE	FALSE	FALSE	FALSE	68	1	0	0	0	0	0	0	4906478	1172804	55679	0	0	0	0	0	0	1771	4906478	1682	293	799	0	k__Bacteria (UID203)	5449	104	58	27	49	20	5	2	1
D05-NF-R1	unbinned	-13644.05	0) really bad	100	2748.81	4.02	Bacteria	superkingdom	0.662	Unclassified	Unclassified	0.058	4630	123.34	91.35	39072	232644	0	990	9	37	20	FALSE	FALSE	FALSE	FALSE	1757	165	26	0	0	0	0	0	123337654	44401664	12893177	3552540	0	0	0	0	0	39072	123337654	1856	4407	15751	0	root (UID1)	5656	56	24	0	0	0	0	0	56
D06-NF-R1	105	95	3) high quality Nayfach	98.1	0.62	0	Sutterella	genus	0.682	Sutterella wadsworthensis	species	0.212	51143	2.13	10.45	78	130307	1847	41	0	0	0	TRUE	TRUE	TRUE	FALSE	54	15	1	0	0	0	0	0	2131813	2018864	1074721	130307	0	0	0	0	0	78	2131813	27240	15	30	0	p__Proteobacteria (UID3887)	1487	256	161	4	251	1	0	0	0
D06-NF-R1	107	82.57	3) high quality Nayfach	95.97	2.68	66.67	Ruminococcaceae bacterium UBA1691	species	0.956	Ruminococcaceae bacterium UBA1691	species	0.956	119214	3.08	29.76	42	243325	2869	44	0	0	1	TRUE	TRUE	TRUE	FALSE	39	21	9	0	0	0	0	0	3080386	3064170	2500624	1629385	0	0	0	0	0	42	3080386	58404	9	18	0	o__Clostridiales (UID1212)	172	263	149	11	246	6	0	0	0
D06-NF-R1	11	83.77	3) high quality Nayfach	97.52	2.75	33.33	Lachnospiraceae bacterium	species	0.936	Lachnospiraceae bacterium	species	0.936	124547	2.25	44.47	32	305632	2098	31	0	0	0	TRUE	TRUE	TRUE	FALSE	28	13	6	2	0	0	0	0	2247069	2214656	1750960	1245993	604507	0	0	0	0	32	2247069	60632	5	12	0	f__Lachnospiraceae (UID1255)	90	354	174	13	334	6	1	0	0
D06-NF-R1	14_sub	63.77	2) medium quality	97.32	6.71	0	Eubacteriales	order	0.664	Butyricicoccus sp. AM05-1	species	0.154	19325	7.22	34.75	632	219533	7211	80	0	0	2	TRUE	TRUE	FALSE	FALSE	169	24	6	0	0	0	0	0	7222221	4910575	2144921	931611	0	0	0	0	0	632	7222221	7506	74	228	0	o__Clostridiales (UID1212)	172	263	149	4	250	8	1	0	0
D06-NF-R1	16	62.75	2) medium quality	67.2	0.89	50	Firmicutes bacterium CAG:110_56_8	species	0.759	Firmicutes bacterium CAG:110_56_8	species	0.577	3268	1.85	5.79	643	11525	1748	23	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1852779	11525	0	0	0	0	0	0	0	643	1852779	2253	194	367	0	o__Clostridiales (UID1212)	172	263	149	96	165	2	0	0	0
D06-NF-R1	17	97.99	3) high quality Nayfach	97.99	0	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.698	Unclassified	Unclassified	0.698	171681	2.55	191.45	34	330743	2233	44	0	0	1	TRUE	TRUE	TRUE	FALSE	28	17	10	1	0	0	0	0	2549303	2521355	2241709	1729782	330743	0	0	0	0	34	2549303	74765	6	13	0	o__Clostridiales (UID1212)	172	263	149	4	259	0	0	0	0
D06-NF-R1	21	52.31	2) medium quality	61.81	1.9	50	Clostridium sp. CAG:221	species	0.925	Clostridium sp. CAG:221	species	0.925	4953	1.74	7.25	375	37093	1575	23	0	0	0	TRUE	TRUE	FALSE	FALSE	25	0	0	0	0	0	0	0	1742207	411967	0	0	0	0	0	0	0	375	1742207	3438	97	205	0	o__Clostridiales (UID1375)	50	332	124	126	200	6	0	0	0
D06-NF-R1	24	95.31	3) high quality Nayfach	98.66	0.67	0	Eubacterium sp. CAG:274	species	1	Eubacterium sp. CAG:274	species	1	127460	2.17	25.75	25	314823	1999	31	0	0	0	TRUE	TRUE	TRUE	FALSE	21	15	8	2	0	0	0	0	2174528	2154358	1978720	1411831	571899	0	0	0	0	25	2174528	87866	6	11	0	o__Clostridiales (UID1212)	172	263	149	2	260	1	0	0	0
D06-NF-R1	33_sub	70.38	2) medium quality	87.98	3.52	66.67	Oscillibacter sp.	species	0.874	Oscillibacter sp.	species	0.874	4228	2.01	23.32	577	31001	1858	15	0	0	0	TRUE	TRUE	FALSE	FALSE	14	0	0	0	0	0	0	0	2013499	210127	0	0	0	0	0	0	0	577	2013499	2617	140	292	0	o__Clostridiales (UID1212)	172	263	149	23	234	6	0	0	0
D06-NF-R1	40_sub	89.9	3) high quality Nayfach	98.15	1.65	0	Clostridium	genus	0.835	Clostridium sp. 1_1_41A1FAA	species	0.568	24526	2.92	9.01	183	83088	2632	6	1	0	3	TRUE	TRUE	TRUE	FALSE	98	6	0	0	0	0	0	0	2922132	2394251	399104	0	0	0	0	0	0	183	2922132	12484	38	80	0	o__Clostridiales (UID1120)	304	249	142	8	228	13	0	0	0
D06-NF-R1	5	63.91	2) medium quality	86.51	4.52	22.22	Eubacteriales	order	0.693	Clostridium sp. CAG:169	species	0.561	5734	2.09	6.88	482	32563	1946	27	0	0	1	TRUE	TRUE	FALSE	FALSE	37	0	0	0	0	0	0	0	2086419	542797	0	0	0	0	0	0	0	482	2086419	3138	105	228	0	o__Clostridiales (UID1212)	172	263	149	44	210	9	0	0	0
D06-NF-R1	65	91.04	3) high quality Nayfach	96.64	1.12	0	Firmicutes	phylum	0.684	uncultured Clostridium sp.	species	0.339	10989	3	10.76	406	49627	2556	38	0	0	1	TRUE	TRUE	TRUE	FALSE	92	0	0	0	0	0	0	0	2998610	1633805	0	0	0	0	0	0	0	406	2998610	6084	80	170	0	o__Clostridiales (UID1212)	172	263	149	6	254	3	0	0	0
D06-NF-R1	69	-32.65	0) really bad	83.7	23.27	73.29	Streptococcus	genus	0.69	Streptococcus salivarius	species	0.358	2081	2.02	6.16	1023	10039	1820	19	0	0	0	FALSE	FALSE	FALSE	FALSE	1	0	0	0	0	0	0	0	2021019	10039	0	0	0	0	0	0	0	1023	2021019	1446	312	604	0	g__Streptococcus (UID684)	26	668	229	104	417	140	7	0	0
D06-NF-R1	7	93.29	3) high quality Nayfach	93.29	0	0	Clostridiales bacterium	species	0.942	Clostridiales bacterium	species	0.942	111884	1.93	57.25	25	231004	1751	47	0	0	0	TRUE	TRUE	TRUE	FALSE	22	14	8	0	0	0	0	0	1926381	1913164	1660171	1217372	0	0	0	0	0	25	1926381	85924	6	11	0	o__Clostridiales (UID1212)	172	263	149	13	250	0	0	0	0
D06-NF-R1	73	95.43	3) high quality Nayfach	95.53	0.02	100	Oscillospiraceae bacterium	species	0.79	Oscillospiraceae bacterium	species	0.79	39642	2.47	14.61	126	177971	2314	41	0	0	1	TRUE	TRUE	TRUE	FALSE	62	13	3	0	0	0	0	0	2465627	2126057	1052129	422077	0	0	0	0	0	126	2465627	17512	18	41	0	o__Clostridiales (UID1212)	172	257	149	10	246	1	0	0	0
D06-NF-R1	75_sub	-358.31	0) really bad	97.89	91.24	78.54	Anaerostipes hadrus	species	0.834	Anaerostipes hadrus	species	0.834	27686	4.95	44.36	314	151046	4638	49	0	0	0	FALSE	FALSE	FALSE	FALSE	144	21	1	0	0	0	0	0	4954966	4071962	1361474	151046	0	0	0	0	0	314	4954966	13777	53	114	0	o__Clostridiales (UID1212)	172	263	149	11	67	180	3	1	1
D06-NF-R1	79	96.64	3) high quality Nayfach	96.64	0	0	Eubacteriales	order	0.937	[Clostridium] leptum DSM 753	strain	0.537	21521	2.33	22.73	150	89273	2107	31	0	0	1	TRUE	TRUE	TRUE	FALSE	84	5	0	0	0	0	0	0	2331355	1996564	324132	0	0	0	0	0	0	150	2331355	14325	32	65	0	o__Clostridiales (UID1212)	172	263	149	6	257	0	0	0	0
D06-NF-R1	89_sub	39.51	0) really bad	98.66	11.83	0	Coriobacteriia	class	0.831	Parolsenella catena	species	0.631	48413	2.81	15.13	232	190089	2506	64	0	0	0	FALSE	FALSE	FALSE	FALSE	40	14	5	0	0	0	0	0	2813338	1984587	1368967	710130	0	0	0	0	0	232	2813338	7421	15	55	0	p__Actinobacteria (UID2112)	31	211	124	3	190	17	1	0	0
D06-NF-R1	90	95.55	3) high quality Nayfach	99.6	0.81	0	uncultured Eubacteriales bacterium	species	0.895	uncultured Eubacteriales bacterium	species	0.895	51302	3.15	13.88	122	130526	2757	45	1	0	1	TRUE	TRUE	TRUE	FALSE	72	19	5	0	0	0	0	0	3145465	2847036	1604257	555131	0	0	0	0	0	122	3145465	22867	19	43	0	c__Clostridia (UID1118)	387	223	124	1	221	1	0	0	0
D06-NF-R1	94	90.5	3) high quality Nayfach	97.2	1.34	50	Eubacterium sp. CAG:86	species	0.967	Eubacterium sp. CAG:86	species	0.967	65481	2.53	14.12	58	222295	2238	26	0	0	0	TRUE	TRUE	TRUE	FALSE	48	22	4	0	0	0	0	0	2531015	2464370	1854825	680174	0	0	0	0	0	58	2531015	44936	12	23	0	o__Clostridiales (UID1212)	172	263	149	35	226	2	0	0	0
D06-NF-R1	95	78.81	3) high quality Nayfach	98.31	3.9	20	Lachnospiraceae	family	0.675	Blautia sp. AF19-1	species	0.303	108896	3.23	225.48	73	249568	2830	32	0	0	0	TRUE	TRUE	TRUE	FALSE	40	24	13	0	0	0	0	0	3226082	3083554	2737712	2013034	0	0	0	0	0	73	3226082	62910	10	19	0	o__Clostridiales (UID1226)	155	278	158	4	264	10	0	0	0
D06-NF-R1	96_sub	93.33	3) high quality Nayfach	96.98	0.73	50	Coprococcus catus	species	0.989	Coprococcus catus	species	0.989	41863	2.73	13.28	95	111286	2443	26	0	0	0	TRUE	TRUE	TRUE	FALSE	71	16	4	0	0	0	0	0	2727800	2591766	1158147	420739	0	0	0	0	0	95	2727800	25079	21	42	0	o__Clostridiales (UID1212)	172	263	149	7	254	2	0	0	0
D06-NF-R1	bin.11	26.03	2) medium quality	69.88	8.77	10	Eubacteriales	order	0.731	Ruminococcus sp. AF31-14BH	species	0.27	88701	2.25	38.7	54	178895	2019	39	0	0	0	TRUE	TRUE	FALSE	FALSE	43	17	6	0	0	0	0	0	2247942	2172491	1564532	758220	0	0	0	0	0	54	2247942	39668	10	21	0	f__Lachnospiraceae (UID1256)	33	333	171	87	216	30	0	0	0
D06-NF-R1	bin.112	99.06	3) high quality Nayfach	99.06	0	0	Coprobacillus	genus	0.704	Coprobacillus sp. AF19-3	species	0.266	85285	2.55	19.75	53	280495	2597	42	0	0	0	TRUE	TRUE	TRUE	FALSE	44	18	7	1	0	0	0	0	2545710	2499465	1886826	1130374	280495	0	0	0	0	53	2545710	42957	9	19	0	k__Bacteria (UID2372)	131	177	106	3	174	0	0	0	0
D06-NF-R1	bin.116	88.26	3) high quality Nayfach	92.66	0.88	33.33	Sellimonas intestinalis	species	0.989	Sellimonas intestinalis	species	0.989	144853	2.56	18.96	27	300445	2389	28	0	0	0	TRUE	TRUE	TRUE	FALSE	27	18	11	1	0	0	0	0	2560288	2560288	2318974	1811397	300445	0	0	0	0	27	2560288	84722	8	13	0	f__Lachnospiraceae (UID1256)	33	333	171	17	313	3	0	0	0
D06-NF-R1	bin.118	95.75	3) high quality Nayfach	95.75	0	0	Eubacteriales	order	0.664	Lachnospiraceae bacterium OF11-28	species	0.371	53169	2.56	18.74	76	155863	2218	31	0	0	0	TRUE	TRUE	TRUE	FALSE	63	15	3	0	0	0	0	0	2564995	2484274	1316864	391463	0	0	0	0	0	76	2564995	25372	15	31	0	o__Clostridiales (UID1226)	155	278	158	29	249	0	0	0	0
D06-NF-R1	bin.120	60.77	2) medium quality	68.92	1.63	0	Phocaeicola vulgatus	species	0.876	Phocaeicola vulgatus	species	0.643	78587	3.49	159.1	71	205890	2932	37	0	0	0	TRUE	TRUE	FALSE	FALSE	62	24	11	0	0	0	0	0	3493790	3444463	2357396	1505839	0	0	0	0	0	71	3493790	46418	14	30	0	o__Bacteroidales (UID2654)	163	486	266	159	320	7	0	0	0
D06-NF-R1	bin.125	99.33	3) high quality Nayfach	99.33	0	0	Eubacterium ventriosum	species	0.994	Eubacterium ventriosum	species	0.994	177746	2.29	43.96	29	363605	2015	35	0	0	0	TRUE	TRUE	TRUE	FALSE	23	13	8	1	0	0	0	0	2286383	2250693	1974855	1530537	363605	0	0	0	0	29	2286383	94320	5	10	0	o__Clostridiales (UID1212)	172	263	149	1	262	0	0	0	0
D06-NF-R1	bin.20	91.1	3) high quality Nayfach	95.3	0.84	100	Clostridium	genus	0.676	Clostridium sp. AF15-31	species	0.419	94893	2.5	13.89	40	210456	2135	28	0	0	0	TRUE	TRUE	TRUE	FALSE	37	21	8	0	0	0	0	0	2501823	2484553	2024967	1090725	0	0	0	0	0	40	2501823	56355	10	19	0	o__Clostridiales (UID1212)	172	263	149	20	241	2	0	0	0
D06-NF-R1	bin.50	98.66	3) high quality Nayfach	98.66	0	0	Clostridium sp. CAG:62	species	0.966	Clostridium sp. CAG:62	species	0.966	69134	2.65	18.74	57	273774	2411	29	0	0	0	TRUE	TRUE	TRUE	FALSE	45	19	6	1	0	0	0	0	2654852	2594607	1865701	973238	273774	0	0	0	0	57	2654852	46904	11	22	0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
D06-NF-R1	bin.54_sub	96.38	3) high quality Nayfach	96.38	0	0	Lachnospiraceae bacterium	species	0.914	Lachnospiraceae bacterium	species	0.914	54190	2.65	18.01	80	216032	2259	34	0	0	0	TRUE	TRUE	TRUE	FALSE	57	15	5	0	0	0	0	0	2654782	2497512	1409160	679483	0	0	0	0	0	80	2654782	28562	14	30	0	o__Clostridiales (UID1212)	172	263	149	8	255	0	0	0	0
D06-NF-R1	bin.56	71.63	2) medium quality	83.33	2.34	0	Dorea longicatena DSM 13814	strain	0.938	Dorea longicatena DSM 13814	strain	0.938	86029	2.17	54.38	42	203848	2035	34	0	0	0	TRUE	TRUE	FALSE	FALSE	38	14	7	0	0	0	0	0	2171587	2146026	1534551	1060655	0	0	0	0	0	42	2171587	36892	8	17	0	f__Lachnospiraceae (UID1256)	33	333	171	58	271	4	0	0	0
D06-NF-R1	bin.59	90.98	3) high quality Nayfach	90.98	0	0	[Eubacterium] rectale	species	0.901	[Eubacterium] rectale DSM 17629	strain	0.465	77344	1.97	242.34	58	274484	1768	30	0	0	0	TRUE	TRUE	TRUE	FALSE	42	11	3	1	0	0	0	0	1971168	1870494	1178956	594624	274484	0	0	0	0	58	1971168	27698	8	20	0	f__Lachnospiraceae (UID1286)	57	420	207	34	386	0	0	0	0
D06-NF-R1	bin.73	71.78	2) medium quality	83.88	2.42	66.67	Eggerthella lenta	species	0.763	Eggerthella lenta	species	0.498	11901	2.87	13.06	304	59981	2563	45	0	0	0	TRUE	TRUE	FALSE	FALSE	98	2	0	0	0	0	0	0	2868031	1695844	114152	0	0	0	0	0	0	304	2868031	7198	75	152	0	p__Actinobacteria (UID2112)	31	211	124	43	165	3	0	0	0
D06-NF-R1	bin.97	55.72	2) medium quality	62.42	1.34	0	Anaerobutyricum hallii	species	0.796	Anaerobutyricum hallii	species	0.796	53077	2.08	63.48	68	110010	1764	33	0	0	0	TRUE	TRUE	FALSE	FALSE	48	17	3	0	0	0	0	0	2078458	1961500	1218968	324897	0	0	0	0	0	68	2078458	30236	14	27	0	o__Clostridiales (UID1212)	172	263	149	92	169	2	0	0	0
D06-NF-R1	maxbin.005_sub	76.22	2) medium quality	76.32	0.02	0	Bacteroides eggerthii DSM 20697	strain	0.887	Bacteroides eggerthii DSM 20697	strain	0.887	70489	2.88	240.82	96	250274	2376	30	2	4	0	TRUE	TRUE	FALSE	FALSE	49	23	7	1	0	0	0	0	2880195	2719776	2116847	1078858	250274	0	0	0	0	96	2880195	47101	12	24	0	o__Bacteroidales (UID2657)	160	492	269	109	382	1	0	0	0
D06-NF-R1	maxbin.006	34.11	1) low quality	40.91	1.36	50	Bifidobacterium adolescentis	species	0.896	Bifidobacterium adolescentis L2-32	strain	0.66	578061	1.01	230.85	21	578061	793	32	0	0	0	TRUE	FALSE	FALSE	FALSE	7	4	2	1	1	0	0	0	1012191	958089	901016	733693	578061	578061	0	0	0	21	1012191	83903	1	3	0	f__Bifidobacteriaceae (UID1458)	77	464	220	282	178	4	0	0	0
D06-NF-R1	maxbin.009_sub	89.9	2) medium quality	89.9	0	0	Eubacteriales	order	0.682	Blautia wexlerae	species	0.09	9984	2.57	213.58	391	128225	2142	28	0	0	0	TRUE	TRUE	FALSE	FALSE	66	2	1	0	0	0	0	0	2566553	1277721	184372	128225	0	0	0	0	0	391	2566553	4972	67	161	0	o__Clostridiales (UID1226)	155	278	158	50	228	0	0	0	0
D06-NF-R1	maxbin.011	50.95	2) medium quality	59.6	1.73	30	Bifidobacterium	genus	0.704	Bifidobacterium adolescentis ATCC 15703	strain	0.227	72876	1.41	198.22	41	127747	1160	40	0	0	0	TRUE	TRUE	FALSE	FALSE	28	12	2	0	0	0	0	0	1406706	1346978	954612	245340	0	0	0	0	0	41	1406706	34490	8	15	0	f__Bifidobacteriaceae (UID1462)	65	476	217	213	253	10	0	0	0
D06-NF-R1	maxbin.018_sub	81.08	3) high quality Nayfach	95.93	2.97	7.69	Bacteroides uniformis	species	0.776	Bacteroides uniformis	species	0.776	247022	4.46	143.27	99	547377	3652	47	0	6	0	TRUE	TRUE	TRUE	FALSE	39	21	11	5	2	0	0	0	4463855	4299459	3843264	3092817	2142281	1062645	0	0	0	99	4463855	91150	6	14	0	o__Bacteroidales (UID2657)	160	492	269	43	440	7	2	0	0
D06-NF-R1	maxbin.021	97.95	3) high quality Nayfach	97.95	0	0	Ruminococcus	genus	0.704	Ruminococcus sp.	species	0.443	75393	2.57	117.77	83	245887	2318	36	0	0	0	TRUE	TRUE	TRUE	FALSE	46	17	5	0	0	0	0	0	2570903	2432828	1665107	800324	0	0	0	0	0	83	2570903	40638	11	23	0	o__Clostridiales (UID1212)	172	260	146	4	256	0	0	0	0
D06-NF-R1	maxbin.024	50.15	2) medium quality	93.95	8.76	50	Collinsella	genus	0.708	Collinsella aerofaciens	species	0.589	24443	2.37	87.86	268	128764	2101	55	0	0	2	TRUE	TRUE	FALSE	FALSE	57	7	1	0	0	0	0	0	2372423	1672685	516479	128764	0	0	0	0	0	268	2372423	7938	27	70	0	p__Actinobacteria (UID2112)	31	211	124	8	192	10	0	1	0
D06-NF-R1	maxbin.025_sub	62.66	2) medium quality	62.66	0	0	Dialister	genus	0.741	Dialister sp.	species	0.4	149227	1.52	80.91	33	243990	1472	44	0	0	0	TRUE	TRUE	FALSE	FALSE	20	11	5	0	0	0	0	0	1522728	1496974	1284018	883682	0	0	0	0	0	33	1522728	60057	4	9	0	p__Firmicutes (UID1022)	100	295	158	96	199	0	0	0	0
D06-NF-R1	maxbin.026_sub	64.78	2) medium quality	67.93	0.63	100	uncultured Ruminococcus sp.	species	0.831	uncultured Ruminococcus sp.	species	0.831	39479	2.31	70.79	154	152799	1842	25	0	0	0	TRUE	TRUE	FALSE	FALSE	57	13	2	0	0	0	0	0	2312783	1980578	970630	254532	0	0	0	0	0	154	2312783	15758	18	40	0	o__Clostridiales (UID1226)	155	278	158	77	200	1	0	0	0
D06-NF-R1	maxbin.028	89.44	3) high quality Nayfach	99.04	1.92	0	Alistipes putredinis	species	0.897	Alistipes putredinis	species	0.897	138373	2.48	61.33	56	358866	2234	43	0	1	0	TRUE	TRUE	TRUE	FALSE	33	15	8	1	0	0	0	0	2482632	2420577	1929888	1455047	358866	0	0	0	0	56	2482632	60499	6	14	0	p__Bacteroidetes (UID2605)	350	314	208	2	308	4	0	0	0
D06-NF-R1	maxbin.037	86.8	3) high quality Nayfach	98.8	2.4	0	Alistipes onderdonkii subsp. vulgaris	subspecies	0.753	Alistipes onderdonkii subsp. vulgaris	subspecies	0.753	54321	3.13	38.58	85	179599	2554	42	0	0	0	TRUE	TRUE	TRUE	FALSE	64	23	6	0	0	0	0	0	3134123	3056665	1888662	824132	0	0	0	0	0	85	3134123	36034	17	34	0	p__Bacteroidetes (UID2605)	350	314	208	3	304	7	0	0	0
D06-NF-R1	maxbin.054_sub	11.91	0) really bad	89.46	15.51	2.7	Lachnospiraceae	family	0.744	uncultured Lachnospira sp.	species	0.515	49919	3.48	18.43	193	143014	3001	34	0	0	0	FALSE	FALSE	FALSE	FALSE	69	21	4	0	0	0	0	0	3477900	3040439	1709528	501995	0	0	0	0	0	193	3477900	26038	22	44	0	o__Clostridiales (UID1226)	155	278	158	50	193	34	1	0	0
D06-NF-R1	unbinned	-16204.6	0) really bad	100	3260.92	6.41	Bacteria	superkingdom	0.664	Unclassified	Unclassified	0.049	5815	145.19	52.38	41829	507409	0	1068	9	27	15	FALSE	FALSE	FALSE	FALSE	2055	253	72	4	1	0	0	0	145189640	58058719	23484616	10899775	1350911	507409	0	0	0	41829	145189640	2044	4004	15400	0	root (UID1)	5656	56	24	0	0	0	0	0	56
D07-NF-R1	1	79.59	3) high quality Nayfach	97.94	3.67	0	Clostridium	genus	0.695	Clostridium sp. AF36-4	species	0.435	27996	3.57	11.07	195	94274	3360	88	0	0	0	TRUE	TRUE	TRUE	FALSE	108	15	0	0	0	0	0	0	3565932	3111582	987325	0	0	0	0	0	0	195	3565932	18408	39	77	0	o__Clostridiales (UID1212)	172	263	149	6	250	5	2	0	0
D07-NF-R1	104_sub	19.42	0) really bad	89.72	14.06	78.79	Butyricicoccus	genus	0.688	Butyricicoccus sp. AM05-1	species	0.161	3347	2.72	19.43	936	36533	2412	30	0	0	1	FALSE	FALSE	FALSE	FALSE	12	0	0	0	0	0	0	0	2717431	185982	0	0	0	0	0	0	0	936	2717431	2117	242	499	0	o__Clostridiales (UID1212)	172	263	149	26	206	30	1	0	0
D07-NF-R1	106	84.76	2) medium quality	85.41	0.13	100	Life	life	0.664	Unclassified	Unclassified	0.147	5499	1.51	5.86	326	21165	1323	11	0	0	0	TRUE	TRUE	FALSE	FALSE	27	0	0	0	0	0	0	0	1511552	342061	0	0	0	0	0	0	0	326	1511552	3763	87	170	0	o__Clostridiales (UID1212)	172	263	149	37	225	1	0	0	0
D07-NF-R1	11	33.45	1) low quality	36.1	0.53	33.33	Romboutsia timonensis	species	0.777	Romboutsia timonensis	species	0.777	1561	1.03	3.99	664	4660	902	8	0	0	2	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	1030928	0	0	0	0	0	0	0	0	664	1030928	1199	239	430	0	o__Clostridiales (UID1120)	304	249	142	143	103	3	0	0	0
D07-NF-R1	112	62.34	2) medium quality	68.24	1.18	0	Life	life	0.662	Unclassified	Unclassified	0.215	2599	1.85	4.92	790	11811	1549	11	0	0	0	TRUE	TRUE	FALSE	FALSE	2	0	0	0	0	0	0	0	1848471	21890	0	0	0	0	0	0	0	790	1848471	1718	225	445	0	o__Clostridiales (UID1120)	304	247	141	66	177	4	0	0	0
D07-NF-R1	113	96.75	3) high quality Nayfach	98.65	0.38	0	Parabacteroides	genus	0.944	Parabacteroides distasonis	species	0.487	202153	4.67	74	44	486739	3833	50	0	0	0	TRUE	TRUE	TRUE	FALSE	41	29	16	3	0	0	0	0	4672944	4650707	4324928	3396367	1295893	0	0	0	0	44	4672944	94672	8	18	0	o__Bacteroidales (UID2621)	198	427	260	4	421	2	0	0	0
D07-NF-R1	117	99.62	3) high quality Nayfach	99.62	0	0	Bacteroidales	order	0.716	Barnesiella intestinihominis YIT 11860	strain	0.469	186001	3.1	71.55	33	325506	2478	41	0	0	0	TRUE	TRUE	TRUE	FALSE	30	18	11	2	0	0	0	0	3096140	3085572	2767310	2205461	610911	0	0	0	0	33	3096140	92012	7	13	0	o__Bacteroidales (UID2617)	213	406	265	1	405	0	0	0	0
D07-NF-R1	118_sub	75.75	3) high quality Nayfach	96.45	4.14	46.15	Faecalibacterium prausnitzii L2-6	strain	0.872	Faecalibacterium prausnitzii L2-6	strain	0.872	65606	2.59	391.97	84	231256	2338	50	0	0	1	TRUE	TRUE	TRUE	FALSE	58	15	4	0	0	0	0	0	2588708	2427805	1447635	597237	0	0	0	0	0	84	2588708	24604	13	29	0	o__Clostridiales (UID1212)	172	261	147	12	240	7	2	0	0
D07-NF-R1	12	87.81	3) high quality Nayfach	91.26	0.69	0	Firmicutes bacterium CAG:83	species	0.987	Firmicutes bacterium CAG:83	species	0.987	31008	1.78	12.64	95	84561	1628	26	0	0	1	TRUE	TRUE	TRUE	FALSE	57	2	0	0	0	0	0	0	1781954	1557413	140777	0	0	0	0	0	0	95	1781954	16997	22	41	0	o__Clostridiales (UID1212)	172	263	149	24	237	2	0	0	0
D07-NF-R1	120	81.86	3) high quality Nayfach	98.66	3.36	0	Coprococcus catus	species	0.999	Coprococcus catus	species	0.999	57243	2.93	34.47	78	183474	2648	34	0	0	0	TRUE	TRUE	TRUE	FALSE	65	18	6	0	0	0	0	0	2931722	2856535	1635779	838308	0	0	0	0	0	78	2931722	33637	15	33	0	o__Clostridiales (UID1212)	172	263	149	3	252	8	0	0	0
D07-NF-R1	121	94.9	3) high quality Nayfach	100	1.02	0	Burkholderiales	order	0.662	Parasutterella excrementihominis YIT 11859	strain	0.42	68402	2.48	12.85	95	132398	2202	50	0	0	0	TRUE	TRUE	TRUE	FALSE	56	18	4	0	0	0	0	0	2476732	2315088	1476212	462335	0	0	0	0	0	95	2476732	26950	14	30	0	p__Proteobacteria (UID3887)	1487	255	158	0	247	6	2	0	0
D07-NF-R1	126_sub	53.26	2) medium quality	93.86	8.12	94.12	Lachnospiraceae	family	0.684	Blautia sp. AF19-1	species	0.22	13877	2.76	251.37	310	43851	2423	33	0	0	0	TRUE	TRUE	FALSE	FALSE	95	0	0	0	0	0	0	0	2755094	1778305	0	0	0	0	0	0	0	310	2755094	7422	62	129	0	o__Clostridiales (UID1226)	155	278	158	15	248	14	1	0	0
D07-NF-R1	127	85.97	2) medium quality	90.07	0.82	8.33	Butyricimonas paravirosa	species	0.724	Butyricimonas paravirosa	species	0.724	6679	3.84	7.5	733	30073	3049	20	0	0	0	TRUE	TRUE	FALSE	FALSE	83	0	0	0	0	0	0	0	3840022	1187116	0	0	0	0	0	0	0	733	3840022	3999	174	364	0	k__Bacteria (UID2569)	434	278	186	26	240	12	0	0	0
